date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2026-05-01,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-04,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-05,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-06,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-07,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-08,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-11,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-12,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-13,SALICO,590.0,594.8,582.0,591.0,,,6684.0,3928216.2,41.0,https://www.sharesansar.com/today-share-price,0.9
