date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2021-12-08,SPC,467.0,467.0,427.5,441.0,,,8150.0,3584326.0,,aabishkar2_nepse_data,0.7
2021-12-09,SPC,432.3,440.0,418.5,425.0,,,5381.0,2286022.4,,aabishkar2_nepse_data,0.7
2021-12-12,SPC,415.0,415.0,393.0,393.0,,,5492.0,2210806.0,,aabishkar2_nepse_data,0.7
2021-12-13,SPC,386.0,386.0,354.0,367.0,,,2565.0,947056.0,,aabishkar2_nepse_data,0.7
2021-12-14,SPC,369.0,403.7,369.0,403.7,,,2640.0,1036305.0,,aabishkar2_nepse_data,0.7
2021-12-15,SPC,411.7,444.0,406.8,444.0,,,9896.0,4164791.0,,aabishkar2_nepse_data,0.7
2021-12-16,SPC,452.8,478.0,413.0,433.2,,,4185.0,1838720.0,,aabishkar2_nepse_data,0.7
2021-12-20,SPC,431.0,433.0,403.0,426.8,,,3300.0,1362389.0,,aabishkar2_nepse_data,0.7
2021-12-21,SPC,420.0,434.0,416.0,425.0,,,2925.0,1231881.0,,aabishkar2_nepse_data,0.7
2021-12-22,SPC,425.0,458.0,425.0,458.0,,,2975.0,1290767.0,,aabishkar2_nepse_data,0.7
2021-12-23,SPC,448.9,483.9,432.0,436.0,,,3053.0,1358852.0,,aabishkar2_nepse_data,0.7
2021-12-26,SPC,428.0,469.2,425.0,469.2,,,7185.0,3143846.0,,aabishkar2_nepse_data,0.7
2021-12-27,SPC,460.0,500.0,437.0,497.0,,,6118.0,2754088.6,,aabishkar2_nepse_data,0.7
2021-12-28,SPC,488.0,488.0,452.0,467.0,,,1750.0,805222.0,,aabishkar2_nepse_data,0.7
2021-12-29,SPC,457.7,457.7,442.0,457.0,,,2218.0,996022.8,,aabishkar2_nepse_data,0.7
2022-01-02,SPC,448.0,456.0,436.1,450.0,,,5566.0,2475728.0,,aabishkar2_nepse_data,0.7
2022-01-03,SPC,444.0,452.8,431.2,444.0,,,2658.0,1171428.0,,aabishkar2_nepse_data,0.7
2022-01-04,SPC,440.0,450.0,438.1,440.0,,,2795.0,1238350.0,,aabishkar2_nepse_data,0.7
2022-01-05,SPC,433.0,461.0,433.0,449.0,,,6134.0,2746149.0,,aabishkar2_nepse_data,0.7
2022-01-06,SPC,441.0,460.0,433.2,460.0,,,4320.0,1934114.0,,aabishkar2_nepse_data,0.7
2022-01-09,SPC,460.1,478.0,459.0,477.0,,,6378.0,2989245.5,,aabishkar2_nepse_data,0.7
2022-01-10,SPC,478.0,487.5,460.6,482.5,,,5537.0,2630780.0,,aabishkar2_nepse_data,0.7
2022-01-11,SPC,483.0,494.0,473.0,490.0,,,4209.0,2044088.0,,aabishkar2_nepse_data,0.7
2022-01-12,SPC,490.0,529.0,481.3,516.0,,,15164.0,7664193.0,,aabishkar2_nepse_data,0.7
2022-01-13,SPC,522.9,530.0,506.0,526.0,,,6682.0,3462993.0,,aabishkar2_nepse_data,0.7
2022-01-16,SPC,526.0,560.0,526.0,554.0,,,12203.0,6725697.5,,aabishkar2_nepse_data,0.7
2022-01-17,SPC,545.0,593.0,545.0,593.0,,,16925.0,9566105.5,,aabishkar2_nepse_data,0.7
