date,symbol,open,high,low,close,volume,turnover,transactions,source,source_confidence
2021-02-07,PLI,860.0,892.0,830.0,877.0,133101.0,115823723.0,,aabishkar2_nepse_data,0.7
2021-02-08,PLI,877.0,894.0,855.0,856.0,98429.0,85132819.0,,aabishkar2_nepse_data,0.7
2021-02-09,PLI,854.0,860.0,832.0,850.0,60981.0,51543133.0,,aabishkar2_nepse_data,0.7
2021-02-10,PLI,850.0,854.0,837.0,841.0,40438.0,34136111.0,,aabishkar2_nepse_data,0.7
2021-02-11,PLI,835.0,842.0,822.0,828.0,58676.0,48849504.0,,aabishkar2_nepse_data,0.7
2021-02-14,PLI,850.0,910.0,840.0,860.0,48436.0,41917198.0,,aabishkar2_nepse_data,0.7
2021-02-15,PLI,903.0,903.0,860.0,871.0,45459.0,39468343.0,,aabishkar2_nepse_data,0.7
2021-02-16,PLI,914.0,914.0,860.0,869.0,33621.0,29250746.0,,aabishkar2_nepse_data,0.7
2021-02-17,PLI,869.0,870.0,838.0,852.0,44080.0,37327208.0,,aabishkar2_nepse_data,0.7
2021-02-18,PLI,860.0,860.0,835.0,841.0,35463.0,29812572.0,,aabishkar2_nepse_data,0.7
2021-02-21,PLI,799.0,841.0,799.0,829.0,38718.0,32170478.0,,aabishkar2_nepse_data,0.7
2021-02-22,PLI,830.0,832.0,820.0,823.0,25110.0,20647532.0,,aabishkar2_nepse_data,0.7
2021-02-23,PLI,823.0,823.0,805.0,806.0,11239.0,9067981.0,,aabishkar2_nepse_data,0.7
2021-02-24,PLI,800.0,844.0,800.0,819.0,24746.0,20372166.0,,aabishkar2_nepse_data,0.7
2021-02-25,PLI,810.0,830.0,806.0,809.0,31374.0,25471794.0,,aabishkar2_nepse_data,0.7
2021-02-28,PLI,809.0,810.0,785.0,788.0,37966.0,30122499.0,,aabishkar2_nepse_data,0.7
2021-03-01,PLI,781.0,811.0,763.0,791.0,25488.0,20081333.0,,aabishkar2_nepse_data,0.7
2021-03-02,PLI,791.0,800.0,761.0,772.0,24210.0,18888155.0,,aabishkar2_nepse_data,0.7
2021-03-03,PLI,762.0,767.0,745.0,748.0,27365.0,20537514.0,,aabishkar2_nepse_data,0.7
2021-03-04,PLI,742.0,775.0,742.0,770.0,27492.0,21020576.0,,aabishkar2_nepse_data,0.7
2021-03-07,PLI,770.0,778.0,748.0,761.0,16817.0,12836493.0,,aabishkar2_nepse_data,0.7
2021-03-09,PLI,750.0,760.0,745.0,752.0,19698.0,14784048.0,,aabishkar2_nepse_data,0.7
2021-03-10,PLI,741.0,750.0,741.0,745.0,12755.0,9481685.0,,aabishkar2_nepse_data,0.7
2021-03-14,PLI,740.0,740.0,725.0,732.0,24868.0,18199762.0,,aabishkar2_nepse_data,0.7
2021-03-15,PLI,697.0,732.0,697.0,717.0,18931.0,13618370.0,,aabishkar2_nepse_data,0.7
2021-03-16,PLI,717.0,736.0,710.0,717.0,16119.0,11574164.0,,aabishkar2_nepse_data,0.7
2021-03-17,PLI,717.0,725.0,710.0,724.0,18347.0,13169199.0,,aabishkar2_nepse_data,0.7
2021-03-18,PLI,725.0,744.0,717.0,744.0,18485.0,13599335.0,,aabishkar2_nepse_data,0.7
2021-03-21,PLI,740.0,772.0,735.0,772.0,24819.0,18813286.0,,aabishkar2_nepse_data,0.7
2021-03-22,PLI,772.0,795.0,752.0,755.0,20854.0,15898123.0,,aabishkar2_nepse_data,0.7
2021-03-23,PLI,755.0,755.0,740.0,749.0,15760.0,11787500.0,,aabishkar2_nepse_data,0.7
2021-03-24,PLI,752.0,760.0,737.0,758.0,20644.0,15510478.0,,aabishkar2_nepse_data,0.7
2021-03-25,PLI,721.0,790.0,721.0,759.0,23205.0,17613071.0,,aabishkar2_nepse_data,0.7
2021-03-29,PLI,759.0,764.0,747.0,755.0,15859.0,11928953.0,,aabishkar2_nepse_data,0.7
2021-03-30,PLI,755.0,820.0,755.0,820.0,56791.0,44881786.0,,aabishkar2_nepse_data,0.7
2021-03-31,PLI,850.0,855.0,833.0,837.0,36033.0,30243760.0,,aabishkar2_nepse_data,0.7
2021-04-01,PLI,860.0,860.0,815.0,822.0,32296.0,26658497.0,,aabishkar2_nepse_data,0.7
2021-04-04,PLI,863.0,863.0,814.0,841.0,53045.0,44464415.0,,aabishkar2_nepse_data,0.7
2021-04-05,PLI,850.0,850.0,821.0,825.0,25763.0,21395246.0,,aabishkar2_nepse_data,0.7
2021-04-06,PLI,840.0,840.0,808.0,809.0,28130.0,22844692.0,,aabishkar2_nepse_data,0.7
2021-04-07,PLI,809.0,810.0,800.0,802.0,18604.0,14927321.0,,aabishkar2_nepse_data,0.7
2021-04-08,PLI,842.0,842.0,795.0,801.0,18015.0,14440205.0,,aabishkar2_nepse_data,0.7
2021-04-12,PLI,841.0,841.0,785.0,801.0,34171.0,27264975.0,,aabishkar2_nepse_data,0.7
2021-04-13,PLI,800.0,804.0,788.0,800.0,15193.0,12118173.0,,aabishkar2_nepse_data,0.7
2021-04-15,PLI,840.0,840.0,795.0,797.0,22334.0,17848328.0,,aabishkar2_nepse_data,0.7
2021-04-18,PLI,797.0,798.0,786.0,786.0,18328.0,14489033.0,,aabishkar2_nepse_data,0.7
2021-04-19,PLI,800.0,832.0,775.0,779.0,14968.0,11708243.0,,aabishkar2_nepse_data,0.7
2021-04-20,PLI,779.0,794.0,769.0,777.0,15616.0,12176764.0,,aabishkar2_nepse_data,0.7
2021-04-21,PLI,777.0,780.0,771.0,771.0,15909.0,12323868.0,,aabishkar2_nepse_data,0.7
2021-04-22,PLI,769.0,793.0,761.0,780.0,22450.0,17515044.0,,aabishkar2_nepse_data,0.7
2021-04-25,PLI,780.0,794.0,750.0,756.0,24975.0,18961739.0,,aabishkar2_nepse_data,0.7
2021-04-26,PLI,750.0,753.0,735.0,736.0,28888.0,21380214.0,,aabishkar2_nepse_data,0.7
2021-04-27,PLI,725.0,779.0,725.0,779.0,18203.0,13810622.0,,aabishkar2_nepse_data,0.7
2021-04-28,PLI,800.0,804.0,760.0,782.0,25837.0,20283069.0,,aabishkar2_nepse_data,0.7
2021-04-29,PLI,805.0,805.0,769.0,790.0,17443.0,13700531.0,,aabishkar2_nepse_data,0.7
2021-05-02,PLI,781.0,812.0,781.0,807.0,55214.0,44070246.0,,aabishkar2_nepse_data,0.7
2021-05-03,PLI,805.0,823.0,792.0,794.0,34573.0,27899534.0,,aabishkar2_nepse_data,0.7
2021-05-04,PLI,780.0,804.0,780.0,796.0,17638.0,14053822.0,,aabishkar2_nepse_data,0.7
2021-05-05,PLI,757.0,806.0,757.0,797.0,21153.0,16921677.0,,aabishkar2_nepse_data,0.7
2021-05-06,PLI,805.0,830.0,800.0,808.0,51426.0,41590131.0,,aabishkar2_nepse_data,0.7
2021-05-09,PLI,810.0,810.0,785.0,797.0,16709.0,13331851.0,,aabishkar2_nepse_data,0.7
2021-05-10,PLI,786.0,800.0,785.0,795.0,13628.0,10834292.0,,aabishkar2_nepse_data,0.7
2021-05-11,PLI,785.0,800.0,785.0,797.0,19089.0,15223897.0,,aabishkar2_nepse_data,0.7
2021-05-12,PLI,798.0,805.0,788.0,792.0,11947.0,9473023.0,,aabishkar2_nepse_data,0.7
2021-05-13,PLI,790.0,796.0,787.0,789.0,16275.0,12839092.0,,aabishkar2_nepse_data,0.7
2021-05-16,PLI,789.0,819.0,789.0,813.0,45765.0,36930610.0,,aabishkar2_nepse_data,0.7
2021-05-17,PLI,813.0,829.0,807.0,808.0,34113.0,27806989.0,,aabishkar2_nepse_data,0.7
2021-05-18,PLI,820.0,820.0,800.0,811.0,24974.0,20212843.0,,aabishkar2_nepse_data,0.7
2021-05-19,PLI,813.0,831.0,803.0,815.0,44202.0,36125163.0,,aabishkar2_nepse_data,0.7
2021-05-20,PLI,825.0,825.0,803.0,806.0,16468.0,13276493.0,,aabishkar2_nepse_data,0.7
2021-05-23,PLI,799.0,807.0,787.0,804.0,26948.0,21586272.0,,aabishkar2_nepse_data,0.7
2021-05-24,PLI,806.0,815.0,795.0,799.0,26994.0,21629835.0,,aabishkar2_nepse_data,0.7
2021-05-25,PLI,795.0,846.0,795.0,818.0,70620.0,58076346.0,,aabishkar2_nepse_data,0.7
2021-05-27,PLI,818.0,822.0,805.0,819.0,32410.0,26373293.0,,aabishkar2_nepse_data,0.7
2021-05-30,PLI,819.0,845.0,819.0,834.0,87587.0,73264748.0,,aabishkar2_nepse_data,0.7
2021-05-31,PLI,794.0,856.0,794.0,817.0,62337.0,51946961.0,,aabishkar2_nepse_data,0.7
2021-06-01,PLI,820.0,830.0,805.0,808.0,25378.0,20632992.0,,aabishkar2_nepse_data,0.7
2021-06-02,PLI,810.0,815.0,800.0,810.0,21948.0,17784056.0,,aabishkar2_nepse_data,0.7
2021-06-03,PLI,807.0,826.0,807.0,811.0,30447.0,24756882.0,,aabishkar2_nepse_data,0.7
2021-06-06,PLI,811.0,811.0,800.0,804.0,37489.0,30180504.0,,aabishkar2_nepse_data,0.7
2021-06-07,PLI,804.0,819.0,802.0,806.0,21744.0,17582242.0,,aabishkar2_nepse_data,0.7
2021-06-08,PLI,805.0,850.0,805.0,831.0,60903.0,50289554.0,,aabishkar2_nepse_data,0.7
2021-06-09,PLI,831.0,861.0,817.0,824.0,51309.0,42859178.0,,aabishkar2_nepse_data,0.7
2021-06-10,PLI,820.0,835.0,814.0,814.0,31653.0,25961491.0,,aabishkar2_nepse_data,0.7
2021-06-13,PLI,810.0,841.0,810.0,815.0,42605.0,35042376.0,,aabishkar2_nepse_data,0.7
2021-06-14,PLI,815.0,830.0,812.0,822.0,36571.0,30063674.0,,aabishkar2_nepse_data,0.7
2021-06-15,PLI,850.0,850.0,817.0,817.0,35913.0,29523694.0,,aabishkar2_nepse_data,0.7
2021-06-16,PLI,802.0,825.0,800.0,805.0,35768.0,28876142.0,,aabishkar2_nepse_data,0.7
2021-06-17,PLI,805.0,820.0,805.0,806.0,22147.0,17921256.0,,aabishkar2_nepse_data,0.7
2021-06-20,PLI,806.0,814.0,792.0,793.0,26508.0,21182599.0,,aabishkar2_nepse_data,0.7
2021-06-21,PLI,800.0,800.0,770.0,770.0,27905.0,21841112.0,,aabishkar2_nepse_data,0.7
2021-06-22,PLI,775.0,795.0,768.0,792.0,19510.0,15260060.0,,aabishkar2_nepse_data,0.7
2021-06-23,PLI,792.0,798.0,769.0,772.0,18976.0,14728700.0,,aabishkar2_nepse_data,0.7
2021-06-24,PLI,758.0,775.0,758.0,766.0,13179.0,10113404.0,,aabishkar2_nepse_data,0.7
2021-06-27,PLI,754.0,774.0,754.0,763.0,16194.0,12360313.0,,aabishkar2_nepse_data,0.7
2021-06-28,PLI,770.0,770.0,764.0,767.0,10549.0,8093419.0,,aabishkar2_nepse_data,0.7
2021-06-29,PLI,767.0,770.0,755.0,755.0,12476.0,9509040.0,,aabishkar2_nepse_data,0.7
2021-06-30,PLI,718.0,759.0,718.0,747.0,13172.0,9795683.0,,aabishkar2_nepse_data,0.7
2021-07-01,PLI,750.0,765.0,741.0,755.0,12732.0,9617205.0,,aabishkar2_nepse_data,0.7
2021-07-04,PLI,755.0,770.0,742.0,753.0,10023.0,7540466.0,,aabishkar2_nepse_data,0.7
2021-07-05,PLI,750.0,750.0,742.0,742.0,8365.0,6234292.0,,aabishkar2_nepse_data,0.7
2021-07-06,PLI,743.0,745.0,732.0,735.0,14160.0,10431276.0,,aabishkar2_nepse_data,0.7
2021-07-07,PLI,725.0,735.0,721.0,727.0,10940.0,7979430.0,,aabishkar2_nepse_data,0.7
2021-07-08,PLI,720.0,738.0,720.0,736.0,12157.0,8854286.0,,aabishkar2_nepse_data,0.7
