date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2011-03-24,NIB,600.0,601.0,591.0,598.0,,,1158.0,691617.0,,aabishkar2_nepse_data,0.7
2011-03-25,NIB,598.0,600.0,590.0,590.0,,,2418.0,1429329.0,,aabishkar2_nepse_data,0.7
2011-03-27,NIB,590.0,585.0,567.0,567.0,,,2004.0,1145446.0,,aabishkar2_nepse_data,0.7
2011-03-28,NIB,567.0,560.0,544.0,555.0,,,1916.0,1058033.0,,aabishkar2_nepse_data,0.7
2011-03-29,NIB,555.0,545.0,535.0,545.0,,,1173.0,630969.0,,aabishkar2_nepse_data,0.7
2011-03-30,NIB,545.0,555.0,547.0,555.0,,,344.0,190498.0,,aabishkar2_nepse_data,0.7
2011-03-31,NIB,555.0,569.0,550.0,550.0,,,2765.0,1537035.0,,aabishkar2_nepse_data,0.7
2011-04-04,NIB,550.0,561.0,546.0,547.0,,,1165.0,642376.0,,aabishkar2_nepse_data,0.7
2011-04-05,NIB,547.0,555.0,530.0,539.0,,,1550.0,841550.0,,aabishkar2_nepse_data,0.7
2011-04-06,NIB,539.0,545.0,536.0,536.0,,,694.0,374831.0,,aabishkar2_nepse_data,0.7
2011-04-07,NIB,536.0,540.0,529.0,536.0,,,1176.0,625954.0,,aabishkar2_nepse_data,0.7
2011-04-10,NIB,536.0,546.0,529.0,529.0,,,410.0,218698.0,,aabishkar2_nepse_data,0.7
2011-04-11,NIB,529.0,535.0,530.0,531.0,,,983.0,523200.0,,aabishkar2_nepse_data,0.7
2011-04-13,NIB,531.0,535.0,535.0,535.0,,,50.0,26750.0,,aabishkar2_nepse_data,0.7
2011-04-17,NIB,535.0,530.0,525.0,530.0,,,394.0,208100.0,,aabishkar2_nepse_data,0.7
2011-04-18,NIB,530.0,525.0,525.0,525.0,,,183.0,96075.0,,aabishkar2_nepse_data,0.7
2011-04-19,NIB,525.0,520.0,520.0,520.0,,,92.0,47840.0,,aabishkar2_nepse_data,0.7
2011-04-20,NIB,520.0,530.0,530.0,530.0,,,50.0,26500.0,,aabishkar2_nepse_data,0.7
2011-04-21,NIB,530.0,540.0,530.0,540.0,,,112.0,60250.0,,aabishkar2_nepse_data,0.7
2011-04-26,NIB,540.0,535.0,535.0,535.0,,,115.0,61525.0,,aabishkar2_nepse_data,0.7
2011-04-27,NIB,535.0,540.0,528.0,532.0,,,1654.0,885145.0,,aabishkar2_nepse_data,0.7
2011-04-28,NIB,532.0,535.0,525.0,525.0,,,551.0,289815.0,,aabishkar2_nepse_data,0.7
2011-05-02,NIB,525.0,531.0,525.0,525.0,,,468.0,246418.0,,aabishkar2_nepse_data,0.7
2011-05-03,NIB,525.0,525.0,505.0,507.0,,,1442.0,735946.0,,aabishkar2_nepse_data,0.7
2011-05-04,NIB,507.0,510.0,500.0,500.0,,,1256.0,628680.0,,aabishkar2_nepse_data,0.7
2011-05-05,NIB,500.0,503.0,502.0,503.0,,,508.0,255444.0,,aabishkar2_nepse_data,0.7
2011-05-08,NIB,503.0,513.0,510.0,510.0,,,330.0,168700.0,,aabishkar2_nepse_data,0.7
2011-05-09,NIB,510.0,510.0,510.0,510.0,,,135.0,68850.0,,aabishkar2_nepse_data,0.7
2011-05-10,NIB,510.0,529.0,520.0,520.0,,,703.0,365866.0,,aabishkar2_nepse_data,0.7
2011-05-12,NIB,520.0,521.0,521.0,521.0,,,86.0,44806.0,,aabishkar2_nepse_data,0.7
2011-05-15,NIB,521.0,550.0,530.0,550.0,,,455.0,247530.0,,aabishkar2_nepse_data,0.7
2011-05-16,NIB,550.0,561.0,549.0,549.0,,,1087.0,600077.0,,aabishkar2_nepse_data,0.7
2011-05-18,NIB,549.0,549.0,511.0,511.0,,,1467.0,775024.0,,aabishkar2_nepse_data,0.7
2011-05-19,NIB,511.0,520.0,502.0,510.0,,,1034.0,525793.0,,aabishkar2_nepse_data,0.7
2011-05-22,NIB,510.0,511.0,500.0,507.0,,,1782.0,896629.0,,aabishkar2_nepse_data,0.7
2011-05-23,NIB,507.0,510.0,500.0,500.0,,,2127.0,1067119.0,,aabishkar2_nepse_data,0.7
2011-05-24,NIB,500.0,510.0,505.0,505.0,,,300.0,152000.0,,aabishkar2_nepse_data,0.7
2011-05-25,NIB,505.0,500.0,500.0,500.0,,,200.0,100000.0,,aabishkar2_nepse_data,0.7
2011-05-26,NIB,500.0,510.0,510.0,510.0,,,300.0,153000.0,,aabishkar2_nepse_data,0.7
2011-05-30,NIB,510.0,519.0,519.0,519.0,,,100.0,51900.0,,aabishkar2_nepse_data,0.7
2011-05-31,NIB,519.0,515.0,490.0,490.0,,,2772.0,1381080.0,,aabishkar2_nepse_data,0.7
2011-06-01,NIB,490.0,498.0,492.0,497.0,,,304.0,150368.0,,aabishkar2_nepse_data,0.7
2011-06-02,NIB,497.0,500.0,490.0,497.0,,,245.0,121554.0,,aabishkar2_nepse_data,0.7
2011-06-05,NIB,497.0,489.0,480.0,485.0,,,778.0,375327.0,,aabishkar2_nepse_data,0.7
2011-06-06,NIB,485.0,490.0,472.0,478.0,,,579.0,276048.0,,aabishkar2_nepse_data,0.7
2011-06-07,NIB,478.0,473.0,460.0,460.0,,,897.0,415874.0,,aabishkar2_nepse_data,0.7
2011-06-08,NIB,460.0,453.0,440.0,440.0,,,1378.0,615105.0,,aabishkar2_nepse_data,0.7
2011-06-09,NIB,440.0,432.0,430.0,430.0,,,522.0,225104.0,,aabishkar2_nepse_data,0.7
2011-06-12,NIB,430.0,425.0,422.0,425.0,,,134.0,56698.0,,aabishkar2_nepse_data,0.7
2011-06-13,NIB,425.0,425.0,401.0,401.0,,,1025.0,419555.0,,aabishkar2_nepse_data,0.7
2011-06-14,NIB,401.0,401.0,380.0,384.0,,,2634.0,1023176.0,,aabishkar2_nepse_data,0.7
2011-06-15,NIB,384.0,378.0,365.0,378.0,,,1398.0,521037.0,,aabishkar2_nepse_data,0.7
2011-06-16,NIB,378.0,415.0,380.0,415.0,,,1200.0,479729.0,,aabishkar2_nepse_data,0.7
2011-06-19,NIB,415.0,448.0,423.0,448.0,,,820.0,358590.0,,aabishkar2_nepse_data,0.7
2011-06-20,NIB,415.0,448.0,423.0,448.0,,,820.0,358590.0,,aabishkar2_nepse_data,0.7
2011-06-21,NIB,448.0,492.0,457.0,492.0,,,820.0,401695.0,,aabishkar2_nepse_data,0.7
2011-06-23,NIB,492.0,541.0,501.0,541.0,,,7166.0,3838411.0,,aabishkar2_nepse_data,0.7
2011-06-26,NIB,541.0,595.0,494.0,494.0,,,4703.0,2613992.0,,aabishkar2_nepse_data,0.7
2011-06-27,NIB,494.0,485.0,446.0,446.0,,,419.0,190786.0,,aabishkar2_nepse_data,0.7
2011-06-29,NIB,446.0,481.0,432.0,475.0,,,2604.0,1202313.0,,aabishkar2_nepse_data,0.7
2011-06-30,NIB,475.0,489.0,471.0,481.0,,,1210.0,576057.0,,aabishkar2_nepse_data,0.7
2011-07-03,NIB,481.0,475.0,460.0,460.0,,,1618.0,753250.0,,aabishkar2_nepse_data,0.7
2011-07-04,NIB,460.0,465.0,450.0,465.0,,,6115.0,2762916.0,,aabishkar2_nepse_data,0.7
2011-07-05,NIB,465.0,472.0,450.0,471.0,,,12111.0,5532518.0,,aabishkar2_nepse_data,0.7
2011-07-06,NIB,471.0,511.0,465.0,485.0,,,2083.0,1021010.0,,aabishkar2_nepse_data,0.7
2011-07-07,NIB,485.0,485.0,470.0,472.0,,,2005.0,951022.0,,aabishkar2_nepse_data,0.7
2011-07-10,NIB,472.0,499.0,472.0,482.0,,,2518.0,1221281.0,,aabishkar2_nepse_data,0.7
2011-07-11,NIB,482.0,500.0,474.0,496.0,,,3964.0,1949052.0,,aabishkar2_nepse_data,0.7
2011-07-12,NIB,496.0,509.0,498.0,500.0,,,4255.0,2132740.0,,aabishkar2_nepse_data,0.7
2011-07-13,NIB,500.0,548.0,506.0,506.0,,,2985.0,1542003.0,,aabishkar2_nepse_data,0.7
2011-07-14,NIB,506.0,520.0,510.0,515.0,,,4268.0,2197604.0,,aabishkar2_nepse_data,0.7
2011-07-17,NIB,515.0,555.0,525.0,555.0,,,92.0,49740.0,,aabishkar2_nepse_data,0.7
2011-07-18,NIB,555.0,588.0,520.0,520.0,,,6026.0,3367607.0,,aabishkar2_nepse_data,0.7
2011-07-19,NIB,520.0,550.0,520.0,550.0,,,1843.0,987405.0,,aabishkar2_nepse_data,0.7
2011-07-20,NIB,550.0,572.0,550.0,569.0,,,5887.0,3287666.0,,aabishkar2_nepse_data,0.7
2011-07-21,NIB,569.0,580.0,557.0,560.0,,,3386.0,1931476.0,,aabishkar2_nepse_data,0.7
2011-07-24,NIB,560.0,550.0,519.0,530.0,,,3447.0,1821471.0,,aabishkar2_nepse_data,0.7
2011-07-25,NIB,530.0,529.0,510.0,529.0,,,824.0,426821.0,,aabishkar2_nepse_data,0.7
2011-07-26,NIB,529.0,525.0,500.0,515.0,,,2584.0,1315990.0,,aabishkar2_nepse_data,0.7
2011-07-27,NIB,515.0,550.0,510.0,550.0,,,3380.0,1765352.0,,aabishkar2_nepse_data,0.7
2011-07-28,NIB,550.0,539.0,527.0,528.0,,,1872.0,992396.0,,aabishkar2_nepse_data,0.7
2011-07-31,NIB,528.0,529.0,520.0,526.0,,,698.0,366397.0,,aabishkar2_nepse_data,0.7
2011-08-01,NIB,526.0,530.0,516.0,530.0,,,2719.0,1422564.0,,aabishkar2_nepse_data,0.7
2011-08-02,NIB,530.0,526.0,516.0,516.0,,,1408.0,731128.0,,aabishkar2_nepse_data,0.7
2011-08-03,NIB,516.0,524.0,524.0,524.0,,,155.0,81220.0,,aabishkar2_nepse_data,0.7
2011-08-04,NIB,524.0,526.0,515.0,515.0,,,2935.0,1528157.0,,aabishkar2_nepse_data,0.7
2011-08-07,NIB,515.0,525.0,524.0,525.0,,,514.0,269748.0,,aabishkar2_nepse_data,0.7
2011-08-08,NIB,525.0,524.0,511.0,514.0,,,1726.0,890520.0,,aabishkar2_nepse_data,0.7
2011-08-09,NIB,514.0,515.0,508.0,510.0,,,1192.0,609366.0,,aabishkar2_nepse_data,0.7
