date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2026-05-01,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-04,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-05,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-06,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-07,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-08,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-11,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-12,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
2026-05-13,GILB,1120.0,1149.4,1115.1,1138.0,,,1326.0,1490800.4,27.0,https://www.sharesansar.com/today-share-price,0.9
