date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2018-12-02,KPCL,102.0,105.0,101.0,105.0,,,650.0,67180.0,,aabishkar2_nepse_data,0.7
2018-12-03,KPCL,106.0,106.0,103.0,104.0,,,760.0,79720.0,,aabishkar2_nepse_data,0.7
2018-12-04,KPCL,104.0,105.0,103.0,103.0,,,1420.0,147630.0,,aabishkar2_nepse_data,0.7
2018-12-05,KPCL,101.0,105.0,101.0,105.0,,,3250.0,339310.0,,aabishkar2_nepse_data,0.7
2018-12-06,KPCL,106.0,106.0,103.0,104.0,,,300.0,31220.0,,aabishkar2_nepse_data,0.7
2018-12-09,KPCL,103.0,104.0,102.0,103.0,,,250.0,25660.0,,aabishkar2_nepse_data,0.7
2018-12-10,KPCL,103.0,104.0,102.0,104.0,,,180.0,18510.0,,aabishkar2_nepse_data,0.7
2018-12-11,KPCL,103.0,105.0,102.0,103.0,,,160.0,16520.0,,aabishkar2_nepse_data,0.7
2018-12-12,KPCL,101.0,104.0,101.0,103.0,,,460.0,46790.0,,aabishkar2_nepse_data,0.7
2018-12-13,KPCL,101.0,105.0,101.0,105.0,,,820.0,84830.0,,aabishkar2_nepse_data,0.7
2018-12-16,KPCL,106.0,107.0,103.0,107.0,,,470.0,48770.0,,aabishkar2_nepse_data,0.7
2018-12-17,KPCL,106.0,108.0,103.0,107.0,,,1610.0,169110.0,,aabishkar2_nepse_data,0.7
2018-12-18,KPCL,101.0,103.0,101.0,103.0,,,230.0,23560.0,,aabishkar2_nepse_data,0.7
2018-12-19,KPCL,102.0,105.0,101.0,102.0,,,500.0,51620.0,,aabishkar2_nepse_data,0.7
2018-12-20,KPCL,101.0,103.0,101.0,102.0,,,470.0,47950.0,,aabishkar2_nepse_data,0.7
2018-12-23,KPCL,104.0,105.0,100.0,101.0,,,2640.0,271930.0,,aabishkar2_nepse_data,0.7
2018-12-24,KPCL,101.0,101.0,98.0,101.0,,,3080.0,309640.0,,aabishkar2_nepse_data,0.7
2018-12-25,KPCL,101.0,102.0,99.0,100.0,,,680.0,68310.0,,aabishkar2_nepse_data,0.7
2018-12-26,KPCL,101.0,102.0,99.0,99.0,,,420.0,42250.0,,aabishkar2_nepse_data,0.7
2018-12-27,KPCL,99.0,104.0,99.0,103.0,,,2250.0,230360.0,,aabishkar2_nepse_data,0.7
2018-12-30,KPCL,105.0,105.0,100.0,100.0,,,740.0,74380.0,,aabishkar2_nepse_data,0.7
2018-12-31,KPCL,100.0,103.0,100.0,101.0,,,520.0,52840.0,,aabishkar2_nepse_data,0.7
2019-01-01,KPCL,104.0,104.0,101.0,102.0,,,710.0,72710.0,,aabishkar2_nepse_data,0.7
2019-01-02,KPCL,100.0,103.0,100.0,100.0,,,1220.0,125230.0,,aabishkar2_nepse_data,0.7
2019-01-03,KPCL,100.0,102.0,100.0,100.0,,,530.0,53630.0,,aabishkar2_nepse_data,0.7
2019-01-06,KPCL,100.0,101.0,100.0,100.0,,,300.0,30180.0,,aabishkar2_nepse_data,0.7
2019-01-07,KPCL,100.0,102.0,100.0,102.0,,,600.0,60900.0,,aabishkar2_nepse_data,0.7
2019-01-08,KPCL,100.0,101.0,99.0,100.0,,,360.0,35990.0,,aabishkar2_nepse_data,0.7
2019-01-09,KPCL,99.0,101.0,99.0,100.0,,,520.0,52010.0,,aabishkar2_nepse_data,0.7
2019-01-10,KPCL,101.0,101.0,100.0,100.0,,,820.0,82330.0,,aabishkar2_nepse_data,0.7
2019-01-13,KPCL,100.0,102.0,99.0,99.0,,,1150.0,115730.0,,aabishkar2_nepse_data,0.7
2019-01-14,KPCL,100.0,101.0,99.0,99.0,,,730.0,73540.0,,aabishkar2_nepse_data,0.7
2019-01-15,KPCL,100.0,102.0,100.0,102.0,,,180.0,18090.0,,aabishkar2_nepse_data,0.7
2019-01-16,KPCL,102.0,102.0,100.0,100.0,,,100.0,10080.0,,aabishkar2_nepse_data,0.7
2019-01-17,KPCL,99.0,102.0,99.0,101.0,,,890.0,89830.0,,aabishkar2_nepse_data,0.7
