date,symbol,open,high,low,close,company_name,sector,volume,turnover,transactions,source,source_confidence
2021-02-07,CGH,161.0,164.0,161.0,164.0,,,30.0,4860.0,,aabishkar2_nepse_data,0.7
2021-02-08,CGH,159.0,173.0,159.0,173.0,,,50.0,8294.0,,aabishkar2_nepse_data,0.7
2021-02-09,CGH,168.0,176.0,168.0,176.0,,,30.0,5189.0,,aabishkar2_nepse_data,0.7
2021-02-10,CGH,179.0,179.0,179.0,179.0,,,20.0,3552.0,,aabishkar2_nepse_data,0.7
2021-02-11,CGH,182.0,188.0,182.0,188.0,,,30.0,5550.0,,aabishkar2_nepse_data,0.7
2021-02-14,CGH,191.0,194.0,191.0,194.0,,,20.0,3850.0,,aabishkar2_nepse_data,0.7
2021-02-15,CGH,197.0,200.0,197.0,200.0,,,20.0,3970.0,,aabishkar2_nepse_data,0.7
2021-02-16,CGH,204.0,220.0,204.0,220.0,,,100.0,21600.0,,aabishkar2_nepse_data,0.7
2021-02-17,CGH,217.0,225.0,217.0,225.0,,,65.0,14285.0,,aabishkar2_nepse_data,0.7
2021-02-18,CGH,229.0,245.0,229.0,245.0,,,50.0,11850.0,,aabishkar2_nepse_data,0.7
2021-02-21,CGH,249.0,269.0,249.0,269.0,,,120.0,31740.0,,aabishkar2_nepse_data,0.7
2021-02-22,CGH,280.0,295.0,280.0,295.0,,,50.0,14450.0,,aabishkar2_nepse_data,0.7
2021-02-23,CGH,300.0,312.0,300.0,312.0,,,50.0,15420.0,,aabishkar2_nepse_data,0.7
2021-02-24,CGH,297.0,343.0,295.0,343.0,,,190.0,62000.0,,aabishkar2_nepse_data,0.7
2021-02-25,CGH,337.0,377.0,337.0,377.0,,,185.0,68265.0,,aabishkar2_nepse_data,0.7
2021-02-28,CGH,395.0,414.0,395.0,414.0,,,150.0,61750.0,,aabishkar2_nepse_data,0.7
2021-03-01,CGH,422.0,455.0,422.0,455.0,,,161.0,71894.0,,aabishkar2_nepse_data,0.7
2021-03-02,CGH,459.0,500.0,459.0,500.0,,,205.0,100940.0,,aabishkar2_nepse_data,0.7
2021-03-03,CGH,525.0,550.0,525.0,550.0,,,531.0,291063.0,,aabishkar2_nepse_data,0.7
2021-03-04,CGH,577.0,605.0,577.0,605.0,,,716.0,432098.0,,aabishkar2_nepse_data,0.7
2021-03-07,CGH,635.0,665.0,635.0,665.0,,,910.0,603035.0,,aabishkar2_nepse_data,0.7
2021-03-09,CGH,698.0,731.0,698.0,731.0,,,1629.0,1188559.0,,aabishkar2_nepse_data,0.7
2021-03-10,CGH,767.0,804.0,767.0,804.0,,,2130.0,1711100.0,,aabishkar2_nepse_data,0.7
2021-03-14,CGH,844.0,884.0,844.0,884.0,,,3840.0,3385050.0,,aabishkar2_nepse_data,0.7
2021-03-15,CGH,928.0,972.0,928.0,972.0,,,4377.0,4249434.0,,aabishkar2_nepse_data,0.7
2021-03-16,CGH,1020.0,1069.0,1020.0,1069.0,,,7206.0,7696464.0,,aabishkar2_nepse_data,0.7
2021-03-17,CGH,1122.0,1175.0,1122.0,1175.0,,,5090.0,5967520.0,,aabishkar2_nepse_data,0.7
